var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551831,,0.8239436,,,,,,,,,,,,,,,,,,,,,,,0.4753172,,,,,,,0.66356736,0.9780728,0.57097477,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5549254,,,,,,,,,,,,,,,,,,,,,,0.99695647,,,,,,,,,,0.9930171,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64294827,,,,,0.9981184,,,,,,,,,,0.8634441,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73935485,,0.8627385,,,,,,,,,,,,,,,0.95263743,,,,0.92776394,,,,,,,,0.97432476,0.8387612,,,0.9960383,,0.78640705,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995814,,,,0.954681,,,,,,,,0.89491665,0.42719406,,,0.90392536,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99210125,,0.31002745,,,,,,,,,,,,,0.37089866,0.99364305,,,,,,,,0
0.3636875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99886334,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42383415,,,,,,,,,,,,,0.3363447,,,,,,,,,,0.6195204,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64035857,0.4066585,0.54170805,,,,,,,,,,,,,,,,,,,,0.98651147,,,,,,,,,,0.8196339,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4314864,,,,,,,,,,,,,,,,,,,0.6380821,,,,,,,,,,0.95478857,0.78856695,,0.47405797,0.9884594,,,0.93561435,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8437056,,,,,,,,,,,,,,,,,,,,,,0.9969969,,,,,,,,,,0.93588835,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3304212,,,,,0.94882077,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99665076,,,,,,,,,,0.58716214,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34559584,,,,,,,,,,,,,,,0.9839341,,0.9465894,,,,,,,,,,0.9918105,0.44528857,,,0.9903058,,0.8633574,0.98419815,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37741688,,,,,,,,,,,,,,,,,0.6590958,,,,,0.9758163,,,,,,,,,,0.94169325,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9673496,,,,,,,,,,0.88836694,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52140886,,,,,,,,,,,,,,,,,,,,,,,,,,0.96946186,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,0.5287017,,,,,,,,,,,,,0.67666274,,0.35500345,,,,,,,,,,,,,,,,,0.81464183,,,0.92313355,,,,,,,0.95504236,0.9798535,,0.33905852,,,,0.7332491,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97725004,,,,,,,,,,,,,,,,,,,,,,0.7471006,,,,,,,,,,0.9822933,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99177504,,,,,,,,,,0.8278952,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4163581,,,,,,,,,,,,,,,,,0.89920706,,,,,,,,,,,,,0.9676188,,0.53782475,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86164504,,,,,,,,,,,,,,,,,,,,,,0.99716276,,,,,,,,,,0.42273733,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,0.49130526,,,,,,,,,,,,,,,0.9603993,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796588,0.9356151,,0.83729756,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87125695,,,,,,,,,,,,,,,,,,,,,,0.997054,,,,,,,,,,0.88370943,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66214013,,,,,,,,,,,,,,,,,,,0.61364585,,,0.98613316,,,,,,,,,,0.9405606,,,,0.68936014,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9686695,,,,,,,,,,0.9822856,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58700186,,,,,,,,,,,,,,,,,0.8636828,,0.9405268,,0.3114071,,,,,,,,,0.59269035,,0.5861122,0.92672837,,,0.44760278,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99829715,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8198188,,0.3513732,,,,,,,,,,,,,,,,,,,,0.9987016,,,,,,,,,,0.9426487,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9064594,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8409532,,,,,,,,,,,0.9961443,,0.9515431,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3407932,,,,,,,,,,,,,,,,,,,0.7196451,,,0.34792528,,,,,,,0.7818881,,,,0.9594248,,,,,,,,0
0.71541417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7619454,,0.45164457,,,,,,,,,,,,,,,,,,,,0.99745554,,,,,,,,,,0.98099005,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81048363,,,,,,,,,,,,,,,,,,,,,,0.80665576,,,,,,,,,,0.8950832,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7024097,,0.41912124,,,,,,,,,,,,,,,,,,,,0.9969388,,,,,,,,,,0.9408657,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558232,,,,,,0.86969227,,0.8493298,,,,0.5665994,,,,,0.73243266,,,,0.5369466,,,,,,,,,0.9747226,,0.93561834,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98449475,,,,,,,,,,0.98368514,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5517287,,,,,,,,,,,,,0.9336104,,,,,,,,,,0.56115127,0.50477016,,0.49715784,0.31374317,,,0.32415888,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89929575,,,,,,,,,,0.76667285,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99728096,,,,,,,,,,0.7425539,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3122659,,,,,,,,,,,0.9978071,,0.69174224,,,,,,,,,,0.9641111,,0.38978672,,0.98455554,0.5564172,,0.35649994,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6824566,,,,,,,,,,,,,,,,,,,,,,0.87261665,,,,,,,,,,0.9883775,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41895604,,,,,,0.9469946,,,,,,,,,,0.74208736,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6495942,,,,,,,,,,,,,,,,,,,,0.9937284,,,,,,,,,,0.61262786,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988751,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96044475,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30890942,,,,,,,,,,,,,,,,,0.7426,,,,,,,0.92611927,,,,,0.9473777,0.84901655,,,0.86584336,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92312455,,,,,,0.7860557,,,,,,,,,,,,,,,,,,,,,,,0.5169902,0.97979903,0.36194712,,,,,0.38854694,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9579394,,,,,,,,,,,,,,,,,,,,,,0.9712729,,,,,,,,,,0.92170805,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99821424,,,,,,,,,,0.8655378,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99802244,,,,,,,,,,0.9561696,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5873242,,,,,,,,,,,,,,,,,,,,,,,0.44381303,0.98671806,,0.6874082,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8442844,,,,,,,,,,,,,,,,,,,,,,0.9974809,,,,,,,,,,0.9302451,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52662814,,,,,,,,,,,,,,,,,,,,,,0.9886425,,,,,,,,,,0.97393227,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97121865,,,,,,,,,,,,,,,,,,,0.3837331,,,0.9983267,,,,,,,,,,0.8769927,,,,0.7825103,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32204506,,,0.63959163,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96490145,,,,,,,,,,,,0.61601466,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3136693,,,,,,,,,,,,,,,,,,,,,,,,,0.9493178,,,,,,,,,,0.6482579,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986166,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98485065,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99755645,,,,,,,,,,0.4980489,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9765089,,,0.44656897,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9903501,0.37047663,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69641095,,,,,,,,,,,,,,,,,,,,,,0.9988385,,,,,,,,,,0.98670214,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727127,,,,,,,,,,,,,,,,,,,,,0.8817385,,,,,,0.98757,0.98233354,,0.9681207,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8511061,0.5285546,,,,,,,,,,,,,,,,,,,0.50656915,,,0.98710084,,,,,,,,,,0.92777544,,,,0.98652655,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5027459,,,0.99894184,,,,,,,,,,0.45893615,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9855338,,,,,,0.8015396,,,,,,0.8781662,,,0.92005056,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9377265,,,,,,,,,,0.7697343,,0.4735252,,,,,,,1
0.47124562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5387325,,,,,,,,,,,,,,,,,0.6727985,,,,,,,,,,,,,0.38659328,0.61898774,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9796069,,,,,,,,,,0.929808,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50899446,,,,,,,,,,,,,,,,,,,,,,0.9867055,,,,,,,,,,0.96025234,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99682766,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4615489,,0.8104643,,,0.37109163,0.47709092,,,,,,,,,,,0.65837264,,0.3290231,,,,,,,,,,0.99480313,,,0.45557043,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90391904,,0.61335224,,,,,,,,,,,,,,,,,,,,0.99491334,,,,,,,,,,0.96253026,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9717065,,,,,,,,,,,,,,,,,,,,,,0.99904305,,,,,,,,,,0.58344847,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4417401,,,,,,,,,,,,,,,,,,,,,,0.9927458,,,,,,,,,,0.76432174,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7908814,,,,,,,0.96164495,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51270604,,0.46787965,,,,0.42278343,,,,,,,,,,,,,,,,,,,,,,,0.9396508,,,0.35766268,0.99832755,,,0.3539901,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65592074,,0.8295189,,,,,,,,,,,,,,,,,,,,0.9923539,,,,,,,,,,0.99035794,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92987996,,,,,,,,,,,,,,,,,,,,,,0.98955405,,,,,,,,,,0.93508,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8256603,0.98311377,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9911271,0.9911357,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99504304,,,,,,,,,,0.936219,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99585813,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9325206,,,,,,,,,,,,,,,,,,,,,,0.99324244,,,,,,,,,,0.7304427,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4486486,0.33086795,,,,,,,,,,,,,,,,0.95787364,,0.8659402,,,,,,,,,,,0.9085415,,0.5044625,,,,0.86207414,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8521375,,,,,,,,,,,,,,,,,,,0.96444505,,,0.69415134,,,,,,,,,,,,,,0.8374276,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997715,,,,,,,,,,0.34970877,,,0.7957516,0.8980077,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98776186,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98609537,0.99087054,,0.6744961,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8086063,0.9993368,0.3575001,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99637717,,,,,,,,,,0.866227,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99690634,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99151105,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9815062,,,,,,,,,,0.44843945,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52389485,,0.6417819,,,,,,,,,,,,,,,0.9985972,,,,0.4917345,,,,,,,,,0.5291544,,,0.99873465,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98881847,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98239017,,,,,,,,,,0.6905444,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98982984,,0.55510896,,,,,,,,,,0.72865725,0.6935723,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8976367,,,,,,,,,,,,,0.97410303,,,,,,,,,,,0.93069726,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4268241,,,,,0.9971595,,,,,,,,,,0.9818434,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976573,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98735577,,,,,,,,,,0.98907954,0.5251932,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9729763,,,,,,,,,,0.8973766,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98013103,,0.8179552,,,,,,,,,,,,,,,,,,,,0.99172884,,,,,,,,,,0.8513832,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84844244,0.34414136,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4622331,,,,0.33587354,,,,0.9915035,,0.6128524,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8392853,,,,,,,,,,,,,,,,,,,,,,0.99882287,,,,,,,,,,0.9704963,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9862693,,,,,,,,,,0.73494035,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4702017,,0.7216135,,,,,,,,,,,,,,,,,0.71454823,,,0.98398226,,,,,,,,,,,,,,0.31648457,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37856847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9284751,0.48826998,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467662,,,,,,,,,,,,,,,,,0.81040835,,,,,,0.7952731,,,,,,0.99191123,,,,,0.40058973,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52491295,,,,,,,,,,,,,,,,,,,,,,0.9926012,,,,,,,,,,0.50718576,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39714554,,,,,,,,,,,,,,,,,,,,,,0.99877363,,,,,,,,,,0.44817728,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8693312,,,,,,,,,,,,,,,,,,,,0.9340228,,,,,,,,,,0.7973938,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9689604,,,,,,,,,,0.98009926,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9961688,,,,,,,,,,0.79013795,,,,,,,,,1
0.47014356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4043399,,0.65458643,,,,,,,,,,,,,,,0.9483964,,,,,,,,,,,,,,,0.5328298,0.93784344,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32501358,,,0.84942603,,,,,,,,,,0.9686829,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6252111,,0.9741425,,,,,,,,,,0.9770278,0.90184844,,0.77823377,0.99415696,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96339214,,,,,,,,,,0.9859502,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9830614,,,,,,,,,,,,,,,,,,,,0.9763593,,,,,,,,,,0.9801949,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31708962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9787254,,,0.39945483,0.99927646,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5801694,,,,,,,,,,,,,,,,,,,,,,0.99783486,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8643798,,,,,,,,,,,,,,,,,,,,,,0.9931037,,,,,,,,,,0.5763802,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5781321,,,,,,,,,,,,,0.9923705,,0.5101153,0.8582597,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972977,,,,,,,,,,0.92162997,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984602,,,,,,,,,,0.8893761,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99746716,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4194404,,,,,,,,,0.98840755,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568022,,0.8048507,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9813865,,,0.8260496,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99522406,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9776619,,,,,,,,,,0.7555281,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9501868,,,,,,,,,,,,,,,,,0.96612185,,,,0.5535682,,,,,,,,0.8593752,0.32016513,,0.9741871,0.6263128,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89498436,,,,,,,,,,,,,,,,,,,,,,0.9778796,,,,,,,,,,0.99251324,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9946802,,,,,,,,,,0.9364942,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99656385,,,,,,,,,,0.99408937,,,,,,,,,1
